21.0
20.0
21.0
21.0
21.0
21.0
20.0
21.0
20.0
20.0
21.0
21.0
21.0
21.0
21.0
-21.0
-21.0
-21.0
-16.0
-21.0
-20.0
-16.0
-21.0
-20.0
-21.0
-21.0
-18.0
-21.0
-16.0
-16.0
-21.0
20.0
21.0
21.0
21.0
21.0
21.0
20.0
21.0
20.0
20.0
21.0
21.0
21.0
21.0
21.0
21.0
20.0
21.0
21.0
