10.0
10.0
10.0
10.0
-1.0
10.0
21.0
-1.0
10.0
21.0
-1.0
10.0
21.0
10.0
-1.0
-1.0
10.0
10.0
-1.0
-1.0
10.0
-1.0
-1.0
21.0
21.0
-1.0
10.0
-1.0
21.0
21.0
10.0
10.0
10.0
10.0
10.0
-1.0
21.0
-1.0
10.0
-1.0
-1.0
10.0
-1.0
10.0
-1.0
21.0
-1.0
21.0
-1.0
21.0
